app_id,pub_id,publication_date,publication_year,project_start_date,months_since_project_start,publication_before_or_after_policy,title,doi,pubmed_id,journal
16218,12449,2022-03-27,2022,2016-07-15,68,before_policy,Genetic and phenotypic profiling of supranormal ejection fraction reveals decreased survival and underdiagnosed heart failure,10.1002/ejhf.2482,35278270,European Journal of Heart Failure
16218,12587,2022-01-25,2022,2016-07-15,66,before_policy,Population-Based Penetrance of Deleterious Clinical Variants,10.1001/jama.2021.23686,35076666,JAMA
16218,12876,2021-03-10,2021,2016-07-15,55,before_policy,Genome-wide polygenic risk score for retinopathy of type 2 diabetes,10.1093/hmg/ddab067,33704450,Human Molecular Genetics
16218,13221,2024-10-15,2024,2016-07-15,99,after_policy,Expanding drug targets for 112 chronic diseases using a machine learning-assisted genetic priority score,10.1038/s41467-024-53333-y,39406732,Nature Communications
16218,13757,2019-01-15,2019,2016-07-15,30,before_policy,No causal effects of serum urate levels on the risk of chronic kidney disease: A Mendelian randomization study,10.1371/journal.pmed.1002725,30645594,PLOS Medicine
16218,16108,2025-07-25,2025,2016-07-15,108,after_policy,Genetic analyses of eight complex diseases using predicted continuous representations of disease,10.1016/j.crmeth.2025.101115,40714005,Cell Reports Methods
16218,17541,2026-03-02,2026,2016-07-15,115,after_policy,Three-year risk prediction of aortic stenosis using routine medical records: derivation and validation in 919 954 individuals from two cohorts,10.1093/ehjdh/ztag035,41815106,European Heart Journal - Digital Health
16218,19883,2026-05-28,2026,2016-07-15,118,after_policy,Capturing multi-disease states on a spectrum with machine learning and routine clinical data,10.1016/j.medj.2026.101150,42208537,Med
16256,15652,2025-03-04,2025,2019-10-02,65,after_policy,Prevalence of infratentorial superficial siderosis in a large general population sample from the UK Biobank,10.1007/s00415-025-12965-w,40035855,Journal of Neurology
16273,9976,2024-04-02,2024,2016-03-01,97,before_policy,Computational limits to the legibility of the imaged human brain,10.1016/j.neuroimage.2024.120600,38569979,NeuroImage
16273,10782,2022-12-05,2022,2016-03-01,81,before_policy,Equitable modelling of brain imaging by counterfactual augmentation with morphologically constrained 3D deep generative models,10.1016/j.media.2022.102723,36542907,Medical Image Analysis
16315,19809,2026-06-01,2026,2018-04-06,97,after_policy,Lifespan Trajectories of Asymmetry in White Matter Tracts,10.1002/hbm.70519,42249731,Human Brain Mapping
16315,20063,2026-05-13,2026,2018-04-06,97,after_policy,White matter micro- and macrostructure brain charts for the human lifespan,10.1038/s41586-026-10454-2,42129567,Nature
16389,4522,2017-09-29,2017,2015-12-01,21,before_policy,"CNV-association meta-analysis in 191,161 European adults reveals new loci associated with anthropometric traits",10.1038/s41467-017-00556-x,28963451,Nature Communications
16389,4587,2021-09-13,2021,2015-12-01,69,before_policy,Composite trait Mendelian randomization reveals distinct metabolic and lifestyle consequences of differences in body shape,10.1038/s42003-021-02550-y,34518635,Communications Biology
16389,5629,2020-03-13,2020,2015-12-01,51,before_policy,Quantification of the overall contribution of gene-environment interaction for obesity-related traits,10.1038/s41467-020-15107-0,32170055,Nature Communications
16389,5862,2019-10-24,2019,2015-12-01,46,before_policy,The Human-Specific BOLA2 Duplication Modifies Iron Homeostasis and Anemia Predisposition in Chromosome 16p11.2 Autism Individuals,10.1016/j.ajhg.2019.09.023,31668704,American Journal of Human Genetics
16389,5964,2019-10-23,2019,2015-12-01,46,before_policy,Using instrumental variables to estimate the attributable fraction,10.1177/0962280219879175,31640504,Statistical Methods in Medical Research
16389,8530,2018-05-16,2018,2015-12-01,29,before_policy,A joint view on genetic variants for adiposity differentiates subtypes with distinct metabolic implications,10.1038/s41467-018-04124-9,29769528,Nature Communications
16389,8533,2018-05-21,2018,2015-12-01,29,before_policy,Evaluation and application of summary statistic imputation to discover new height-associated loci,10.1371/journal.pgen.1007371,29782485,PLOS Genetics
16389,8730,2024-02-15,2024,2015-12-01,98,before_policy,PheWAS-based clustering of Mendelian Randomisation instruments reveals distinct mechanism-specific causal effects between obesity and educational attainment,10.1038/s41467-024-45655-8,38360877,Nature Communications
16389,8892,2019-07-24,2019,2015-12-01,43,before_policy,Mendelian randomization integrating GWAS and eQTL data reveals genetic determinants of complex and clinical traits,10.1038/s41467-019-10936-0,31341166,Nature Communications
16389,8986,2024-01-08,2024,2015-12-01,97,before_policy,Rare copy-number variants as modulators of common disease susceptibility,10.1186/s13073-023-01265-5,38185688,Genome Medicine
16389,9768,2021-06-26,2021,2015-12-01,66,before_policy,Socio-economic position as a moderator of cardiometabolic outcomes in patients receiving psychotropic treatment associated with weight gain: results from a prospective 12-month inception cohort study and a large population-based cohort,10.1038/s41398-021-01482-9,34226496,Translational Psychiatry
16389,10333,2022-06-17,2022,2015-12-01,78,before_policy,Possible association of 16p11.2 copy number variation with altered lymphocyte and neutrophil counts,10.1038/s41525-022-00308-x,35715439,npj Genomic Medicine
16389,10336,2022-06-22,2022,2015-12-01,78,before_policy,Polynomial Mendelian randomization reveals non-linear causal effects for obesity-related traits,10.1016/j.xhgg.2022.100124,35832928,Human Genetics and Genomics Advances
16389,10526,2023-06-15,2023,2015-12-01,90,before_policy,Multi-layered genetic approaches to identify approved drug targets,10.1016/j.xgen.2023.100341,37492104,Cell Genomics
16389,11011,2023-01-26,2023,2015-12-01,85,before_policy,The impact of 22q11.2 copy-number variants on human traits in the general population,10.1016/j.ajhg.2023.01.005,36706759,American Journal of Human Genetics
16389,11211,2023-03-16,2023,2015-12-01,87,before_policy,"Partner choice, confounding and trait convergence all contribute to phenotypic partner similarity",10.1038/s41562-022-01500-w,36928782,Nature Human Behaviour
16389,11318,2023-04-10,2023,2015-12-01,88,before_policy,Bias correction for inverse variance weighting Mendelian randomization,10.1002/gepi.22522,37036286,Genetic Epidemiology
16389,11387,2023-04-27,2023,2015-12-01,88,before_policy,Participation bias in the UK Biobank distorts genetic associations and downstream analyses,10.1038/s41562-023-01579-9,37106081,Nature Human Behaviour
16389,11439,2023-05-12,2023,2015-12-01,89,before_policy,Identification of four novel loci associated with psychotropic drug-induced weight gain in a Swiss psychiatric longitudinal study: A GWAS analysis,10.1038/s41380-023-02082-3,37173452,Molecular Psychiatry
16389,12058,2024-05-17,2024,2015-12-01,101,before_policy,"Breaking down causes, consequences, and mediating effects of telomere length variation on human health",10.1186/s13059-024-03269-9,38760657,Genome Biology
16389,12501,2022-03-02,2022,2015-12-01,75,before_policy,The individual and global impact of copy-number variants on complex human traits,10.1016/j.ajhg.2022.02.010,35240056,American Journal of Human Genetics
16389,14790,2024-12-26,2024,2015-12-01,108,after_policy,"Shared Genetic Links Between Sleep, Neurodevelopmental and Neuropsychiatric Conditions: A Genome-Wide and Pathway-Based Polygenic Score Analysis",10.1111/gbb.70011,39723615,Genes Brain & Behavior
16389,15336,2025-05-15,2025,2015-12-01,113,after_policy,Combining cross-sectional and longitudinal genomic approaches to identify determinants of cognitive and physical decline,10.1038/s41467-025-59383-0,40374629,Nature Communications
16389,15851,2025-03-25,2025,2015-12-01,111,after_policy,Leveraging large-scale biobank EHRs to enhance pharmacogenetics of cardiometabolic disease medications,10.1038/s41467-025-58152-3,40133288,Nature Communications
16389,17769,2025-08-06,2025,2015-12-01,116,after_policy,"Parent-of-origin effects on complex traits in up to 236,781 individuals",10.1038/s41586-025-09357-5,40770099,Nature
16389,20421,2026-07-06,2026,2015-12-01,127,after_policy,Integration of genetic evidence to identify approved drug targets,10.1186/s13073-026-01689-9,42410617,Genome Medicine
16391,4374,2018-10-25,2018,2016-04-01,30,before_policy,BMI and Mortality in UK Biobank: Revised Estimates Using Mendelian Randomization,10.1002/oby.22313,30358150,Obesity
16391,5268,2019-06-26,2019,2016-04-01,38,before_policy,Investigating causal relations between sleep traits and risk of breast cancer in women: mendelian randomisation study,10.1136/bmj.l2327,31243001,The BMJ
16391,8344,2023-11-13,2023,2016-04-01,91,before_policy,Correlations in sleeping patterns and circadian preference between spouses,10.1038/s42003-023-05521-7,37957254,Communications Biology
16391,9548,2021-02-01,2021,2016-04-01,58,before_policy,Mendelian randomisation with coarsened exposures,10.1002/gepi.22376,33527565,Genetic Epidemiology
16391,10744,2021-11-26,2021,2016-04-01,67,before_policy,Mendelian randomization analysis of the causal impact of body mass index and waist-hip ratio on rates of hospital admission,10.1016/j.ehb.2021.101088,34894623,Economics & Human Biology
16391,16173,2025-07-14,2025,2016-04-01,111,after_policy,"Exploring the Relationship Between Caffeine Consumption, Caffeine Metabolism, and Sleep Behaviours: A Mendelian Randomisation Study",10.1111/jsr.70147,40657665,Journal of Sleep Research
16391,16683,2025-10-21,2025,2016-04-01,114,after_policy,"Adiposity, metabolites and endometrial cancer risk: inference from combinations of Mendelian randomization and observational analyses",10.1186/s12885-025-14756-y,41121051,BMC Cancer
16391,18560,2026-01-12,2026,2016-04-01,117,after_policy,Human MASLD is a diurnal disease driven by multisystem insulin resistance and reduced insulin availability at night,10.1016/j.cmet.2025.12.004,41529695,Cell Metabolism
16406,724,2017-05-22,2017,2016-02-15,15,before_policy,"Genome-wide association meta-analysis of 78,308 individuals identifies new loci and genes influencing human intelligence",10.1038/ng.3869,28530673,Nature Genetics
16406,1970,2018-06-25,2018,2016-02-15,28,before_policy,"Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways",10.1038/s41588-018-0151-7,29942085,Nature Genetics
16406,2710,2018-09-01,2018,2016-02-15,30,before_policy,"GWAS of lifetime cannabis use reveals new risk loci, genetic overlap with psychiatric traits, and a causal influence of schizophrenia",10.1038/s41593-018-0206-1,30150663,Nat Neurosci
16406,2711,2019-01-07,2019,2016-02-15,34,before_policy,Genome-wide meta-analysis identifies new loci and functional pathways influencing Alzheimer's disease risk,10.1038/s41588-018-0311-9,30617256,Nature Genetics
16406,2712,2019-10-24,2019,2016-02-15,44,before_policy,Genetic mapping and evolutionary analysis of human-expanded cognitive networks,10.1038/s41467-019-12764-8,31649260,Nat Commun
16406,2886,2018-09-14,2018,2016-02-15,30,before_policy,Conditional and interaction gene-set analysis reveals novel functional pathways for blood pressure,10.1038/s41467-018-06022-6,30218068,Nature Communications
16406,2887,2018-06-25,2018,2016-02-15,28,before_policy,"Genome-wide association meta-analysis in 269,867 individuals identifies new genetic and functional links to intelligence",10.1038/s41588-018-0152-6,29942086,Nature Genetics
16406,3203,2018-03-02,2018,2016-02-15,24,before_policy,Item-level analyses reveal genetic heterogeneity in neuroticism,10.1038/s41467-018-03242-8,29500382,Nature Communications
16406,3918,2019-05-26,2019,2016-02-15,39,before_policy,"A nonsynonymous mutation in PLCG2 reduces the risk of Alzheimer's disease, dementia with Lewy bodies and frontotemporal dementia, and increases the likelihood of longevity",10.1007/s00401-019-02026-8,31131421,Acta Neuropathologica
16406,4999,2019-02-25,2019,2016-02-15,36,before_policy,"Genome-wide analysis of insomnia in 1,331,010 individuals identifies new risk loci and functional pathways",10.1038/s41588-018-0333-3,30804565,Nature Genetics
16406,5059,2021-03-22,2021,2016-02-15,61,before_policy,Genome-wide gene-environment interactions in neuroticism: an exploratory study across 25 environments,10.1038/s41398-021-01288-9,33753719,Translational Psychiatry
16406,7538,2017-06-12,2017,2016-02-15,15,before_policy,Genome-wide association analysis of insomnia complaints identifies risk genes and genetic overlap with psychiatric and metabolic traits,10.1038/ng.3888,28604731,Nature Genetics
16406,7570,2022-07-14,2022,2016-02-15,76,before_policy,Genome-wide meta-analysis of insomnia prioritizes genes associated with metabolic and psychiatric pathways,10.1038/s41588-022-01124-w,35835914,Nature Genetics
16406,7716,2023-07-25,2023,2016-02-15,89,before_policy,Investigating genetically stratified subgroups to better understand the etiology of alcohol misuse,10.1038/s41380-023-02174-0,37488169,Molecular Psychiatry
16406,7954,2023-02-07,2023,2016-02-15,83,before_policy,"Rare variant aggregation in 148,508 exomes identifies genes associated with proxy dementia",10.1038/s41598-023-29108-8,36750708,Scientific Reports
16406,8050,2022-12-05,2022,2016-02-15,81,before_policy,Exploring the genetic overlap between twelve psychiatric disorders,10.1038/s41588-022-01245-2,36471075,Nature Genetics
