website_page,website_index_on_page,website_start_date,website_start_date_text,website_title,website_institution,website_url,match_status,match_method,matched_app_id,schema27_title,schema27_institution,candidate_app_ids
167,3,2025-04-28,28 April 2025,"Integrating multi-omics, observational, and longitudinal health data to uncover novel mechanisms of cancer development and potential intervention strategies","Renji Hospital Affiliated to Shanghai Jiaotong University School of Medicine, China",https://www.ukbiobank.ac.uk/projects/integrating-multi-omics-observational-and-longitudinal-health-data-to-uncover-novel-mechanisms-of-cancer-development-and-potential-intervention-strategies/,matched,unique_normalized_title,775414,"Integrating multi-omics, observational, and longitudinal health data to uncover novel mechanisms of cancer development and potential intervention strategies",Renji Hospital Affiliated to Shanghai Jiaotong University School of Medicine,775414
167,4,2025-04-28,28 April 2025,AI-Driven Retinal Analysis for Early Detection of Neurocognitive Disorders and Modifiable Risk Factors,"Florence Biosciences Inc., Canada",https://www.ukbiobank.ac.uk/projects/ai-driven-retinal-analysis-for-early-detection-of-neurocognitive-disorders-and-modifiable-risk-factors/,matched,unique_normalized_title,775744,AI-Driven Retinal Analysis for Early Detection of Neurocognitive Disorders and Modifiable Risk Factors,Florence Biosciences Inc.,775744
167,5,2025-04-28,28 April 2025,Multimodal representation learning of remote and wearable data to clinical health data for longitudinal risk prediction,"Texas A&M Engineering Experiment Station, United States of America",https://www.ukbiobank.ac.uk/projects/multimodal-representation-learning-of-remote-and-wearable-data-to-clinical-health-data-for-longitudinal-risk-prediction/,matched,unique_normalized_title,148925,Multimodal representation learning of remote and wearable data to clinical health data for longitudinal risk prediction,Texas A&M Engineering Experiment Station,148925
167,6,2025-04-28,28 April 2025,"Dietary Factors, Metabolic Profile, and Risk of Rheumatoid Arthritis","University of Leeds, Great Britain",https://www.ukbiobank.ac.uk/projects/dietary-factors-metabolic-profile-and-risk-of-rheumatoid-arthritis/,matched,unique_normalized_title,354369,"Dietary Factors, Metabolic Profile, and Risk of Rheumatoid Arthritis",University of Leeds,354369
167,7,2025-04-26,26 April 2025,Understanding the pathogenesis and heterogeneity of autoimmune diseases and type 2 inflammatory diseases through computational approaches.,"Boston Children's Hospital, United States of America",https://www.ukbiobank.ac.uk/projects/understanding-the-pathogenesis-and-heterogeneity-of-autoimmune-diseases-and-type-2-inflammatory-diseases-through-computational-approaches/,matched,unique_normalized_title,416375,Understanding the pathogenesis and heterogeneity of autoimmune diseases and type 2 inflammatory diseases through computational approaches.,Boston Children's Hospital,416375
167,8,2025-04-25,25 April 2025,Enhancer RNA-based filtering of UK Biobank genotype data for discovery of functional SNPs associated with COPD and asthma risk.,"National Jewish Health, United States of America",https://www.ukbiobank.ac.uk/projects/enhancer-rna-based-filtering-of-uk-biobank-genotype-data-for-discovery-of-functional-snps-associated-with-copd-and-asthma-risk/,matched,unique_normalized_title,171293,Enhancer RNA-based filtering of UK Biobank genotype data for discovery of functional SNPs associated with COPD and asthma risk.,National Jewish Health,171293
167,9,2025-04-25,25 April 2025,Discovery and validation of drug targets and biomarkers.,"Astellas Gene Therapies, Inc., United States of America",https://www.ukbiobank.ac.uk/projects/discovery-and-validation-of-drug-targets-and-biomarkers/,matched,unique_normalized_title,243153,Discovery and validation of drug targets and biomarkers.,"Astellas Gene Therapies, Inc.",243153
167,10,2025-04-25,25 April 2025,Machine Learning to Identify Tissue-Specific Clinically Relevant Circulating Biomarkers of Senescence,"National Institute on Aging, United States of America",https://www.ukbiobank.ac.uk/projects/machine-learning-to-identify-tissue-specific-clinically-relevant-circulating-biomarkers-of-senescence/,matched,unique_normalized_title,337836,Machine Learning to Identify Tissue-Specific Clinically Relevant Circulating Biomarkers of Senescence,National Institute on Aging,337836
168,1,2025-04-25,25 April 2025,Biomarker discovery in neurodegenerative diseases using integrated longitudinal data analysis,"NeuroDiscovery AI Inc, United States of America",https://www.ukbiobank.ac.uk/projects/biomarker-discovery-in-neurodegenerative-diseases-using-integrated-longitudinal-data-analysis/,matched,unique_normalized_title,341475,Biomarker discovery in neurodegenerative diseases using integrated longitudinal data analysis,NeuroDiscovery AI Inc,341475
168,2,2025-04-25,25 April 2025,Development of medical imaging foundation model for brain and abdominal diseases,"Ruijin Hospital, China",https://www.ukbiobank.ac.uk/projects/development-of-medical-imaging-foundation-model-for-brain-and-abdominal-diseases/,matched,unique_normalized_title,346418,Development of medical imaging foundation model for brain and abdominal diseases,Ruijin Hospital,346418
168,3,2025-04-25,25 April 2025,Establishing risk factors for cancer to inform prevention.,"Cancer Council Victoria, Australia",https://www.ukbiobank.ac.uk/projects/establishing-risk-factors-for-cancer-to-inform-prevention/,matched,unique_normalized_title,363909,Establishing risk factors for cancer to inform prevention.,Cancer Council Victoria,363909
168,4,2025-04-25,25 April 2025,"The integrated impact of genetics, lifestyle, multi-level biomarkers, mental health and environmental exposures on the prediction, diagnosis and outcomes of obesity","The First Affiliated Hospital Of University Of South China, China",https://www.ukbiobank.ac.uk/projects/the-integrated-impact-of-genetics-lifestyle-multi-level-biomarkers-mental-health-and-environmental-exposures-on-the-prediction-diagnosis-and-outcomes-of-obesity/,matched,unique_normalized_title,394921,"The integrated impact of genetics, lifestyle, multi-level biomarkers, mental health and environmental exposures on the prediction, diagnosis and outcomes of obesity",The First Affiliated Hospital Of University Of South China,394921
168,5,2025-04-25,25 April 2025,Genetic architecture of chronic fatigue syndrome,"Medical University of Vienna, Austria",https://www.ukbiobank.ac.uk/projects/genetic-architecture-of-chronic-fatigue-syndrome/,matched,unique_normalized_title,532921,Genetic architecture of chronic fatigue syndrome,Medical University of Vienna,532921
168,6,2025-04-25,25 April 2025,Preoperative biological information predicted postoperative Acute Kidney Injury and Chronic Kidney Diseases,"Affiliated Hospital of Qingdao University, China",https://www.ukbiobank.ac.uk/projects/preoperative-biological-information-predicted-postoperative-acute-kidney-injury-and-chronic-kidney-diseases/,matched,unique_normalized_title,642099,Preoperative biological information predicted postoperative Acute Kidney Injury and Chronic Kidney Diseases,Affiliated Hospital of Qingdao University,642099
168,7,2025-04-23,23 April 2025,Metabolic Phenotype Correlates in the Aging Population,"University of California, San Diego, United States of America",https://www.ukbiobank.ac.uk/projects/metabolic-phenotype-correlates-in-the-aging-population/,matched,unique_normalized_title,225634,Metabolic Phenotype Correlates in the Aging Population,"University of California, San Diego",225634
168,8,2025-04-23,23 April 2025,Multi-modal Hybrid Fusion Network based healthcare data analysis for disease prediction and management,"Xi'an Jiaotong-Liverpool University, China",https://www.ukbiobank.ac.uk/projects/multi-modal-hybrid-fusion-network-based-healthcare-data-analysis-for-disease-prediction-and-management/,matched,unique_normalized_title,268533,Multi-modal Hybrid Fusion Network based healthcare data analysis for disease prediction and management,Xi'an Jiaotong-Liverpool University,268533
168,9,2025-04-23,23 April 2025,Clinical Importance of Osteosarcopenia in Older People,"King Saud University, Saudi Arabia",https://www.ukbiobank.ac.uk/projects/clinical-importance-of-osteosarcopenia-in-older-people/,matched,unique_normalized_title,282757,Clinical Importance of Osteosarcopenia in Older People,King Saud University,282757
168,10,2025-04-22,22 April 2025,Using Artificial Intelligence-informed activity profiling based on passively collected accelerometer data for informing personalised lifestyle medicine targets in people with Severe Mental Illness,"University of Manchester, Great Britain",https://www.ukbiobank.ac.uk/projects/using-artificial-intelligence-informed-activity-profiling-based-on-passively-collected-accelerometer-data-for-informing-personalised-lifestyle-medicine-targets-in-people-with-severe-mental-illness/,matched,unique_normalized_title,97851,Using Artificial Intelligence-informed activity profiling based on passively collected accelerometer data for informing personalised lifestyle medicine targets in people with Severe Mental Illness,University of Manchester,97851
169,1,2025-04-22,22 April 2025,Impact of Lipoprotein(a) on Anthracycline-Induced Cardiotoxicity and Cardiac Recovery,"Creighton University, United States of America",https://www.ukbiobank.ac.uk/projects/impact-of-lipoproteina-on-anthracycline-induced-cardiotoxicity-and-cardiac-recovery/,matched,unique_normalized_title,607445,Impact of Lipoprotein(a) on Anthracycline-Induced Cardiotoxicity and Cardiac Recovery,Creighton University,607445
169,2,2025-04-22,22 April 2025,Investigating Genetic and Biomarker Associations in Inflammatory Myopathies Using UK Biobank Data,"Jiangsu Province Hospital, The First Affiliated Hospital with Nanjing Medical University, China",https://www.ukbiobank.ac.uk/projects/investigating-genetic-and-biomarker-associations-in-inflammatory-myopathies-using-uk-biobank-data/,matched,unique_normalized_title,691593,Investigating Genetic and Biomarker Associations in Inflammatory Myopathies Using UK Biobank Data,"Jiangsu Province Hospital, The First Affiliated Hospital with Nanjing Medical University",691593
169,3,2025-04-22,22 April 2025,"Deep Learning-Based Multi-Omics, Imaging, and Pathology Data Fusion for Predicting Immune Therapy Response in Urological Cancers","Beijing Friendship Hospital, Capital Medical University, China",https://www.ukbiobank.ac.uk/projects/deep-learning-based-multi-omics-imaging-and-pathology-data-fusion-for-predicting-immune-therapy-response-in-urological-cancers/,matched,unique_normalized_title,705801,"Deep Learning-Based Multi-Omics, Imaging, and Pathology Data Fusion for Predicting Immune Therapy Response in Urological Cancers","Beijing Friendship Hospital, Capital Medical University",705801
169,4,2025-04-21,21 April 2025,AI-Driven Closed-Loop System for Transcutaneous Vagus Nerve Stimulation in Glucose Control,"Imperial College London, Great Britain",https://www.ukbiobank.ac.uk/projects/ai-driven-closed-loop-system-for-transcutaneous-vagus-nerve-stimulation-in-glucose-control/,matched,unique_normalized_title,577799,AI-Driven Closed-Loop System for Transcutaneous Vagus Nerve Stimulation in Glucose Control,Imperial College London,577799
169,5,2025-04-21,21 April 2025,"Investigating the Interrelationships Between Cardiovascular-Kidney-Metabolic Syndrome, Cognitive Function, and Aging: An Epidemiological and Genomic Study of Exposures, Metabolism, and Behaviors.","Tsinghua University, China",https://www.ukbiobank.ac.uk/projects/investigating-the-interrelationships-between-cardiovascular-kidney-metabolic-syndrome-cognitive-function-and-aging-an-epidemiological-and-genomic-study-of-exposures-metabolism-and-behaviors/,matched,unique_normalized_title,581706,"Investigating the Interrelationships Between Cardiovascular-Kidney-Metabolic Syndrome, Cognitive Function, and Aging: An Epidemiological and Genomic Study of Exposures, Metabolism, and Behaviors.",Tsinghua University,581706
